C[158]: 	15.8344		15.9189		7.68671		3.35962		1.54211		0.61661		
C[159]: 	15.8123		15.8867		7.7628		3.36722		1.55128		0.61576		
C[160]: 	15.7902		15.8544		7.83949		3.3748		1.56046		0.61489		
C[161]: 	15.7679		15.8222		7.91674		3.38235		1.56964		0.61401		
C[162]: 	15.7456		15.7899		7.99451		3.38989		1.57884		0.61311		
C[163]: 	15.7232		15.7576		8.07274		3.39741		1.58805		0.6122		
C[164]: 	15.7007		15.7253		8.15141		3.4049		1.59726		0.61127		
C[165]: 	15.6781		15.6931		8.23046		3.41238		1.60649		0.61032		
C[166]: 	15.6559		15.6608		8.30984		3.41984		1.61572		0.609363		
C[167]: 	15.6399		15.6371		8.3895		3.42529		1.62249		0.608648		
C[168]: 	15.6387		15.6371		8.46938		3.42529		1.6225		0.608639		
C[169]: 	15.6366		15.6326		8.54944		3.4265		1.62344		0.608553		
C[170]: 	15.6753		15.4597		8.6296		3.47761		1.66168		0.605867		
C[171]: 	17.07		14.93		8.71		5.19		1.94		0.57023		
